"activity" "subject" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
"STANDING" "22" 0.279053861587301 -0.0158563207496825 -0.104967423820635 -0.985000527142857 -0.922693288412698 -0.942201655238095 0.152637020603175 -0.053338635 -0.0162348164238095 -0.997603485555556 -0.997821492539683 -0.997508814126984 -0.959056442857143 0.88140303952381 -0.239794993650794 0.0325929698809524 0.971642227301587 -0.205101504444444 0.626657593174603 0.678065455079365 0.258950639031746 0.594512682301587 0.0752322891746032 0.0107286964173016 -0.999644083968254 -0.999511463174603 -0.999143804126984 -0.984307124126984 -0.97091350047619 -0.982771958571429 -0.963652778888889 -0.91134347984127 -0.96058251031746 -0.926569671269841 -0.149506786547619 -0.728852362857143 -0.248952258201587 -0.361854624587302 0.201867176914921 0.0287942644571429 -0.99738477952381 -0.998275748412698 -0.999140414126984 -0.994751319047619 -0.998253116190476 -0.997485988730159 -0.954807661269841 -0.939866315079365 -0.948756724603175 -0.937294296190476 -0.985442003650794 -0.954807661269841 -0.966086148412698 -0.972491075238095 -0.962793985079365 -0.985411108730159 -0.978603529206349 -0.999055164285714 -0.989776270476191 -0.974275691269841 -0.997678856666667 -0.998571122857143 -0.914614121746032 -0.999685694603175 -0.949044483015873 -0.99566461984127
"STANDING" "23" 0.277899323235294 -0.0177475547867647 -0.1105970177575 -0.985421519558823 -0.9584444925 -0.929409745147059 -0.0533459501058823 0.0812207871 -0.0862105907569706 -0.999169475735294 -0.999240622058824 -0.999542968823529 -0.948019902941177 0.850007842647059 -0.137320641102941 -0.218861652297059 0.934677317794118 -0.0935073621593529 0.581641229117647 0.467306708073529 0.590868102058824 0.733792847029412 0.0750206478676471 0.0105861517936765 -0.999444313823529 -0.999379289411765 -0.998986447941176 -0.983337203529412 -0.97595715882353 -0.972716486764706 -0.9642499225 -0.940883367205882 -0.962389689411765 -0.943445302058824 -0.086262279857353 -0.731593865441176 -0.139140182261765 -0.376875682632353 0.243525578886765 0.0555424205685294 -0.999343092205882 -0.999207769558824 -0.999294950882353 -0.995736975735294 -0.999573220735294 -0.999223332647059 -0.957212267058824 -0.9516698575 -0.956549266323529 -0.952911636470588 -0.985588673382353 -0.957212267058824 -0.972387365294118 -0.975504422941177 -0.972450073676471 -0.980650520735294 -0.9763992525 -0.999336893088235 -0.992136184705882 -0.982742452058823 -0.999245547647058 -0.99955416632353 -0.882352940882353 -0.999579888088236 -0.957986177058823 -0.997305237352942
"STANDING" "24" 0.280348883913043 -0.0144785340348986 -0.108222553855072 -0.98725587115942 -0.936871974347826 -0.930283530144928 0.063831806615942 -0.0146175655933333 -0.0285112718834783 -0.998631750144927 -0.998495218985507 -0.999155681304348 -0.946489882463768 0.894139726376812 -0.159076916376812 -0.0491673915792754 0.983474676376812 -0.125604399231884 0.554210181115942 0.644770593072464 0.273888885144928 0.247427281173913 0.0746177416521739 0.0109839689101449 -0.999294266811594 -0.99929932 -0.998664144347826 -0.98272157173913 -0.972669806811594 -0.977057256666666 -0.972688652173913 -0.957893972608696 -0.969958678115942 -0.962942124637681 -0.0438318968304348 -0.73715879884058 -0.257261838952174 -0.378650039704348 0.0598108125144927 0.0579745611873913 -0.999274774492753 -0.999259714057971 -0.999398505507247 -0.998669047971015 -0.998951197536232 -0.999197114202898 -0.950061017681159 -0.94790101173913 -0.952992323478261 -0.947748062463768 -0.979327317101449 -0.950061017681159 -0.979995718695652 -0.981656466666667 -0.98018175057971 -0.982754169565218 -0.982387268985508 -0.999230036086956 -0.991292427681159 -0.982872681884058 -0.998811496086956 -0.99916226 -0.942028985652174 -0.999533551884058 -0.960066088115942 -0.99648249
"STANDING" "25" 0.278013701621622 -0.0163569730274324 -0.107352957594595 -0.991970126756757 -0.954569225945946 -0.964642688108108 0.0933102252054054 0.0808687901702703 -0.0961450697472973 -0.998756200135135 -0.998759535945945 -0.999289770945946 -0.967955456756757 0.857381746081081 -0.177420365810811 0.197561736337838 0.947587215540541 -0.136191760081081 0.422675137162162 0.0222322275270271 -0.40738433072973 0.507851728710811 0.0752337295675676 0.0066321397672973 -0.999717712702703 -0.999671926621621 -0.999012943648649 -0.989323215135135 -0.975078586891892 -0.986316714189189 -0.974982088108108 -0.967159667837838 -0.971814139189189 -0.973779270945946 -0.278854525324324 -0.734077211756757 -0.376352395786486 -0.359585973486487 0.181093154125676 0.0503247797390541 -0.999537736756757 -0.999560575810811 -0.999624579729729 -0.999103220810811 -0.999443125405405 -0.999501955540541 -0.972663592162162 -0.968075629324325 -0.971190414054053 -0.967695531756756 -0.991527669864865 -0.972663592162162 -0.983230809594594 -0.984729904864865 -0.982954572837838 -0.985553530405405 -0.985091991216216 -0.999379734594594 -0.993091226621621 -0.984194303918919 -0.99911143 -0.999479432702703 -0.835041938648649 -0.999731639594595 -0.972355393243243 -0.997413693108108
"STANDING" "26" 0.281127035405405 -0.0166608306652703 -0.110237796416216 -0.993069368783784 -0.949466155405406 -0.962988401351351 0.115652163663513 0.0572373918351351 -0.0831737446 -0.998836667567568 -0.998725143108108 -0.999442360405405 -0.964482972027027 0.892988609594595 -0.153542985905405 0.0874730933648649 0.982841610135135 -0.121181315756757 0.476035999085135 0.0894639235675676 -0.1639626083 0.632701031716216 0.0753578207972973 0.0081732226404054 -0.999729736621622 -0.999675439054054 -0.999391960675676 -0.991636427837838 -0.979649292432432 -0.985582891216216 -0.977351005 -0.968540838783784 -0.974891360675676 -0.977694255810811 -0.345120322878378 -0.740704487432432 -0.375333542675676 -0.457232475910811 0.0260048908945946 0.0668154267608108 -0.999460252027027 -0.999588245405405 -0.999821991756757 -0.999162754459459 -0.999364879729729 -0.999459497162162 -0.968511694324324 -0.962697299189189 -0.965591323783784 -0.964078600945946 -0.989345593648648 -0.968511694324324 -0.984253792432432 -0.986255707837838 -0.984265207837837 -0.99015211972973 -0.98854482527027 -0.999672161216216 -0.994361233513513 -0.986151577027027 -0.999218941216216 -0.999649040945946 -0.903075489189189 -0.999874280945946 -0.970605250405405 -0.997399552837838
"STANDING" "27" 0.279566921625 -0.016593236445 -0.107835818025 -0.991951583499999 -0.955171419 -0.962408444875 0.12602081796 0.10667228644375 -0.070231549375025 -0.9988386065 -0.998930168375 -0.9993368745 -0.968293437125 0.89213318675 -0.20400986595 -0.0070903883465 0.98285609225 -0.164856062375 0.532282523125 0.3022291323875 0.1691842781625 0.4185798018875 0.074969980825 0.0122433312349875 -0.9997759915 -0.999685657499999 -0.999469951624999 -0.986929453 -0.977607406625 -0.985383733625 -0.983105048875 -0.9669531795 -0.981281807 -0.97242360525 -0.1375771877625 -0.74922952225 -0.3354863423775 -0.507147683725 0.1510216134675 0.17246912790375 -0.999814109625 -0.999755143875 -0.99988410975 -0.9986598335 -0.9997970265 -0.999772810375 -0.972753287375 -0.9663601145 -0.96928556275 -0.96781593925 -0.991937635375 -0.972753287375 -0.988819784 -0.98975961975 -0.988966593375 -0.987036508625 -0.989532103875 -0.999803396 -0.992412877375 -0.985974099125 -0.999301909125 -0.999556601250001 -0.846551723875 -0.99993673325 -0.973186182375001 -0.997575351125
"STANDING" "28" 0.277795069113924 -0.0172635124672152 -0.106579385202532 -0.977748638607595 -0.875689216835443 -0.905123824177215 0.107527485108861 -0.12599998165443 0.041898123891519 -0.99461502721519 -0.993185853417722 -0.997004566962025 -0.952196303417722 0.876928719113924 -0.257328617974684 -0.036365297864557 0.965148291772152 -0.227592873037975 0.659894474607595 0.682552264253165 0.101186791696203 0.00827767220253167 0.0753131601898734 0.00907363218518987 -0.999403247721519 -0.999229561012658 -0.998462236075949 -0.969989217721519 -0.942015837848101 -0.967798021898734 -0.932039083037975 -0.871201870126582 -0.925491442911393 -0.890190183797468 -0.111194362696203 -0.68957731113924 -0.0852930317174683 -0.192846968336709 0.22135653934924 -0.146952309859494 -0.996953934683544 -0.996557548481012 -0.996865451012658 -0.987949171518987 -0.997521029240506 -0.996487604430379 -0.92547165164557 -0.917658334177215 -0.925924309873418 -0.921055987594936 -0.978815463797468 -0.92547165164557 -0.956266480126582 -0.958999160126582 -0.95865296607595 -0.971787959493671 -0.959681019113924 -0.998290562405063 -0.986564010379747 -0.971251164177215 -0.996937795189873 -0.997397906455697 -0.820165865949367 -0.999653226329114 -0.929146479367089 -0.992746727974683
"STANDING" "29" 0.277965065846154 -0.0172605869061538 -0.108659067476923 -0.996068635384615 -0.969295721076923 -0.980207488923077 0.0950821960676923 0.137497086144615 -0.161986867369231 -0.999447544461538 -0.999435494923077 -0.999752588153846 -0.984571115538461 0.900496589846154 -0.0800821656944615 0.0262559373104615 0.993007030307693 -0.0351720451541538 0.488743999492308 -0.158240022536923 -0.238006158123077 0.646788536692308 0.0753052530307693 0.0115104978664615 -0.99981408 -0.999745400923077 -0.999585813384615 -0.993751548 -0.982731568153846 -0.988805308923077 -0.984714226461539 -0.974254557230769 -0.983368643230769 -0.980666170769231 -0.350548185230769 -0.746415461538461 -0.468212971369231 -0.476658517046154 0.0806804442353846 0.124030772804615 -0.999764799846154 -0.999730166 -0.999760888 -0.999438977076923 -0.999810973692308 -0.99972845 -0.984745318923077 -0.981745712923077 -0.983566087692307 -0.980071270307692 -0.993892988461539 -0.984745318923077 -0.991453632153846 -0.992359743230769 -0.990837853846154 -0.98913991 -0.992144698923077 -0.999903576769231 -0.995331758923077 -0.987708157076923 -0.999561624923077 -0.999711903076923 -0.883289124769231 -0.999985712 -0.984548094769231 -0.999443915230769
"STANDING" "30" 0.277112699152542 -0.0170163887813559 -0.108756209835593 -0.977559426949152 -0.891654527118644 -0.912850596949153 0.22853718462 -0.0387789548237288 -0.0815623712271186 -0.997177008813559 -0.997199912372882 -0.998857594915254 -0.949689903050847 0.894863674915254 -0.112240131805254 0.0275270964898305 0.987194032372881 -0.083799803338983 0.647656298305085 0.170678004202542 -0.0808699059322033 0.369150417288136 0.0752414472033898 0.0120860416340678 -0.998269221694915 -0.997445642372881 -0.995987914745763 -0.983803381186441 -0.965386535762712 -0.977140340847457 -0.935176884915254 -0.90719184 -0.930834684406779 -0.915822757118644 0.00911286123830509 -0.706336537966102 -0.154707481007288 -0.209821651372881 0.207026899013559 -0.0576870170338983 -0.998722957288136 -0.998335394576271 -0.997961207288135 -0.993357680847458 -0.998921641525424 -0.998438121016949 -0.930573574915254 -0.916570441355932 -0.926187151525424 -0.912779339322034 -0.980621381694916 -0.930573574915254 -0.955995671864407 -0.96601003779661 -0.951293711186441 -0.982815758135593 -0.972995273898305 -0.997872481355932 -0.98716042881356 -0.978343503050847 -0.998097580169492 -0.998597397627119 -0.897136177627119 -0.997989669152542 -0.932047450677966 -0.992857902033898
"LAYING" "1" 0.22159824394 -0.0405139534294 -0.11320355358 -0.9280564692 -0.83682740562 -0.826061401628 0.14656522416 0.17603638864 -0.104318251058 -0.9820552998 -0.9623414098 -0.9883432034 -0.85496697974 -0.28037369606 0.6851134531 0.4693929762 -0.236157682494 0.6921133129 0.58256298342 -0.08459195868 -0.07809749428 -0.20911768088 0.0810865342 0.0038382040088 -0.998562813 -0.9968051176 -0.9914363688 -0.9691674102 -0.958423992 -0.9671316614 -0.9165825082 -0.85334024058 -0.9082846626 -0.9002609456 -0.1780860953 -0.67459248812 -0.40846670854 -0.15897537992 0.089476031036 0.0599717015 -0.980805424 -0.9781935206 -0.9725660026 -0.9655679516 -0.9847916574 -0.9778129572 -0.8419291525 -0.79514486386 -0.81016936098 -0.82747922 -0.9473611532 -0.8419291525 -0.9358409828 -0.9481355368 -0.9338483356 -0.983709768 -0.96346103 -0.9938344382 -0.9844682058 -0.967274797 -0.9749225354 -0.9746596916 -0.969655172 -0.9974652768 -0.8617676481 -0.9177961646
"LAYING" "2" 0.281373403958333 -0.0181587397583333 -0.107245610416667 -0.974059464791667 -0.98027739875 -0.984233296875 0.075290978403125 0.298941607291667 -0.171373589208333 -0.999417494583333 -0.999385816458333 -0.99950883875 -0.984594021666667 -0.557152069166667 0.70821189375 0.636297803333333 -0.469052540208333 0.764376011041667 0.324092915666667 0.2156080059375 -0.308245417 -0.563200740208333 0.0825972511666667 0.012254788451875 -0.999783355416667 -0.999745201666667 -0.999439795625 -0.987152028541667 -0.983221174791667 -0.987513330208333 -0.963174222291667 -0.987988235416666 -0.960306560416667 -0.988574029583334 -0.215226526584375 -0.709029770625 -0.543054463583333 -0.316074596208333 -0.0115106567916667 0.191900884754167 -0.999807918125 -0.999789781875 -0.999771558333333 -0.999738722708333 -0.999894349375 -0.999782621875 -0.977435485208333 -0.972873912916666 -0.977229495416667 -0.969562404791666 -0.9916941025 -0.977435485208333 -0.989718095208334 -0.991351451666667 -0.988811917291667 -0.990101760833333 -0.991767074166666 -0.999849200625 -0.990536677291667 -0.989875808541667 -0.99940135875 -0.999440467291667 -0.987068965416667 -0.9998758125 -0.975110196458333 -0.998122268125
"LAYING" "3" 0.275516852741936 -0.0189556785048387 -0.101300477506452 -0.982776639193548 -0.962057544516129 -0.96369103483871 0.148823112885484 0.168213938564516 -0.0545893710048387 -0.997597508064516 -0.998045070645162 -0.998629678548387 -0.967132434032258 -0.303283453064516 0.793797914677419 0.483814384516129 -0.200734559516129 0.846302243548387 0.474481952387097 0.196565364580645 -0.426717395414516 -0.799381606774193 0.0769811125806451 0.0138041011306452 -0.999620468387097 -0.999621229516129 -0.99920607483871 -0.981128562903226 -0.972925841129032 -0.980420339032258 -0.967256854193548 -0.96997823 -0.963505609032258 -0.977285024032258 -0.322853012872581 -0.708553606935484 -0.36863130845 -0.331544650483871 0.141522906432258 0.123415507264516 -0.999707432419355 -0.999609145806452 -0.999703773548387 -0.999252254516129 -0.999684201774194 -0.999639393387097 -0.972791346129032 -0.964218176451613 -0.969268846129032 -0.960671654677419 -0.989182793548387 -0.972791346129032 -0.983139255645161 -0.98485261016129 -0.983421776451612 -0.987310026612903 -0.98671362516129 -0.999705961129032 -0.989451442580645 -0.984882120483871 -0.998574276129032 -0.998996297096774 -0.820912124193548 -0.999841064354839 -0.96552427516129 -0.997710078548387
"LAYING" "4" 0.263559214981481 -0.0150031841055556 -0.110688150314815 -0.954193738888889 -0.941714042407408 -0.962667314814815 0.0104105361851852 0.256938767568518 -0.064656571037037 -0.992898810185185 -0.992097490925926 -0.992454777962963 -0.977004231851851 -0.447570871407407 0.869413070555555 0.334884572777778 -0.387814021666667 0.914977656851852 0.37328434762963 -0.049016751337037 -0.523924495388889 -0.155121997962963 0.0934494217777778 0.00693313213968518 -0.999193532592593 -0.999367542037037 -0.998534292592593 -0.981078913888889 -0.955891447962963 -0.978151373703704 -0.965807466666667 -0.971169256851852 -0.962073755 -0.973955353148148 0.000245708185185188 -0.699183462962963 -0.23049902750963 -0.305340517407407 0.252928205555556 0.224395396381481 -0.999290189074074 -0.998601650555555 -0.999495976481482 -0.999071498703704 -0.998279440925926 -0.998939838518518 -0.954557603148148 -0.931292216611111 -0.938656310740741 -0.936849537962963 -0.988085809814815 -0.954557603148148 -0.982698213703704 -0.983802027222222 -0.984113692037037 -0.987708940185185 -0.985068502037037 -0.999506158888889 -0.990776493888888 -0.972711979259259 -0.994836055 -0.995339297777778 -0.961685823518519 -0.999827228333333 -0.939389701296297 -0.983332555555555
"LAYING" "5" 0.278334325576923 -0.0183042123269231 -0.107937603673077 -0.965934509615385 -0.969295613269231 -0.968562516346154 0.153620745192308 0.347014961319231 -0.0622155968788461 -0.998170228846154 -0.998262093076923 -0.998371661538462 -0.977141133076923 -0.522587822307692 0.906111650192308 0.257177536730769 -0.446211562884615 0.961919760192307 0.362972744826923 -0.278184209980769 0.0456665299807692 -0.165520042884615 0.0848164824230769 0.00747460829615385 -0.999615839038462 -0.999611302115384 -0.999392543269231 -0.984560803076924 -0.968825960961538 -0.983874412115384 -0.963305738076923 -0.97849401673077 -0.960583776923077 -0.980498679038462 -0.128343791784615 -0.706131431346154 -0.342833406365385 -0.286272594134615 0.207325522009615 0.134718981019231 -0.999609814807692 -0.999592067115385 -0.999659560384616 -0.999552471730769 -0.999695006346154 -0.999564754038462 -0.966777882884616 -0.958612786346154 -0.964077316153846 -0.956601147307692 -0.985942511923077 -0.966777882884616 -0.98377138 -0.985668046730769 -0.983387933461538 -0.986491656923077 -0.9864194225 -0.999754039615384 -0.99065808 -0.98123742923077 -0.998225709423077 -0.998859332884615 -0.945623342115385 -0.99985054576923 -0.962234984038461 -0.995403245192308
"LAYING" "6" 0.248656520140351 -0.0102529170561404 -0.133119570368421 -0.934049422052632 -0.924644826385965 -0.925216100350877 -0.0250912256561403 0.217325973333333 -0.0542500151 -0.993955405964912 -0.987797140175439 -0.996040689298246 -0.929957902280702 -0.494975407368421 0.911825806491227 0.183468784535088 -0.45564956 0.951792929473684 0.38252847185614 -0.158876822664912 -0.215781423263158 -0.185444729473684 0.0963481955263158 -0.00114529240245614 -0.997914983333334 -0.998529310175439 -0.997840054035088 -0.966177467894737 -0.94339094245614 -0.959181167017544 -0.947136774385965 -0.947524418070175 -0.939141878596491 -0.958462365438596 -0.430375917350877 -0.670565457368421 -0.224967053414035 -0.144707605789474 0.00773933094736842 0.00660516347368422 -0.996559233508772 -0.997200242631579 -0.998634864561404 -0.997985591403509 -0.994115706140351 -0.99647563877193 -0.918878850824561 -0.897326245964912 -0.906654035473684 -0.902376417175438 -0.976730839473684 -0.918878850824561 -0.953157001578947 -0.957232578070176 -0.953168964035087 -0.968249749122807 -0.955645738245614 -0.997563917192982 -0.986192685614035 -0.966958115263158 -0.995303321578948 -0.993506657368421 -0.846339987719298 -0.998632135438597 -0.91235165222807 -0.96106908754386
"LAYING" "7" 0.250176694038462 -0.0204411516884615 -0.101361036576923 -0.93651361 -0.926262668653846 -0.952978365961538 0.0797888000961538 0.0714491157576923 -0.0862928646153846 -0.995752872115385 -0.994828520576923 -0.998682719230769 -0.963594250576923 -0.530298726557692 0.370534926346154 0.897508008269231 -0.470957585769231 0.40374767 0.298459249576923 0.649906385442308 -0.680264725486538 -0.845483258807692 0.0968904018076923 0.0250624183634615 -0.999340818846154 -0.999302560192308 -0.998599478076923 -0.985103928076923 -0.983552973653846 -0.980694733846154 -0.9588764125 -0.956230867692308 -0.955294890576923 -0.966844451153846 0.0336602732911539 -0.7006968875 -0.251684691821154 -0.287548704230769 0.183869034692308 0.109853610922692 -0.998459279807693 -0.997940922884615 -0.996764549807693 -0.996890435384615 -0.998788260576923 -0.998094667115385 -0.936392023846154 -0.907039513153846 -0.91691771425 -0.915720733951923 -0.979660681538462 -0.936392023846154 -0.971205137884615 -0.975149773076923 -0.972123653269231 -0.989622883269231 -0.983008829038461 -0.999023686923077 -0.989372166153846 -0.981541557115385 -0.99852552576923 -0.998682979615385 -0.942970822115385 -0.999151968461538 -0.927976880634616 -0.971529353461538
"LAYING" "8" 0.261254282907407 -0.0212281733881481 -0.102245365611111 -0.94304121537037 -0.93489116 -0.932491454407407 0.0993081460555555 0.160634060474074 -0.135827487907407 -0.996355166851852 -0.991782021111111 -0.998671899814815 -0.943700855574074 -0.440161962129629 0.561737332407407 0.715160026111111 -0.377902831666666 0.598553834444444 0.410291748848148 0.54239404737037 -0.759515483333333 -0.832324902592593 0.0878326902592593 0.0233299159137037 -0.998868875370371 -0.998466330740741 -0.997187229814815 -0.976484022592592 -0.97985341537037 -0.967947435925926 -0.970671966481481 -0.963017369444444 -0.96758975462963 -0.967480663148148 0.140446785851852 -0.715096583518519 -0.260431413497778 -0.398587132666667 0.151643667981481 0.229432629848148 -0.998276143703704 -0.998189985925926 -0.999197651481482 -0.998482528333333 -0.998157496666667 -0.998069106481481 -0.935308633888889 -0.91325033 -0.919475203824074 -0.919421427777778 -0.984411207777778 -0.935308633888889 -0.969029111666667 -0.973939062222222 -0.966103147962963 -0.988250331111111 -0.978438191296296 -0.998568808888889 -0.987990075555556 -0.98618956 -0.998678420555555 -0.998786591851852 -0.7522349935 -0.999249825740741 -0.932279645518519 -0.972720118333334
"LAYING" "9" 0.2591955368 -0.020526821662 -0.10754972144 -0.94233309 -0.9162927764 -0.9407072854 0.06432811704 -0.02896265162 -0.071810197496 -0.9974318292 -0.9967959578 -0.9988524852 -0.9727123584 -0.6123395472 -0.1346490934 0.9469567402 -0.5470816026 -0.0996191422 0.37299036396 -0.10907899462 -0.43594731936 0.333730747512 0.08807344764 0.011561732718 -0.9992576206 -0.9989847152 -0.9981448206 -0.9684700398 -0.9693826766 -0.9599584788 -0.965686312 -0.9304446418 -0.9615953704 -0.9470797636 -0.21289581492 -0.7200897796 -0.24811745355 -0.320535599818 0.088845619434 -0.03993581204 -0.9990083546 -0.9987935626 -0.9996154514 -0.9976306804 -0.9973050792 -0.9988225724 -0.9308684376 -0.91512680016 -0.923290547114 -0.9185757418 -0.9810389142 -0.9308684376 -0.9528015598 -0.9582551896 -0.953870535 -0.9832372978 -0.964524819 -0.9984053602 -0.9842583504 -0.9794936724 -0.9985928552 -0.9990461018 -0.7875862072 -0.9990751276 -0.9266042952 -0.984475588
"LAYING" "10" 0.280230574137931 -0.024294484137931 -0.117168642362069 -0.968283685 -0.946454302068966 -0.95947148637931 -0.0840215634603448 0.238567041026724 -0.115937691537931 -0.997550518620689 -0.996293275 -0.998533905689655 -0.963181248051724 -0.503595640862069 -0.152875210517241 -0.0299760153448276 -0.415941638448276 -0.119156407241379 0.293544042381034 -0.0922139738793104 -0.335230738517241 0.267568776551724 0.073815064487931 0.015698997097069 -0.999133411896551 -0.999245478448276 -0.998371379482759 -0.978859683793103 -0.974878174482759 -0.979452932413793 -0.975298797068966 -0.956683402931035 -0.971940597413793 -0.966329291206897 -0.37736648412931 -0.723137094310345 -0.245783152603448 -0.410515439413793 -0.0639014426896552 0.1542225228 -0.998453324655172 -0.998382982413793 -0.998434447586207 -0.995272469310345 -0.997815168275862 -0.998270545689655 -0.956781819655172 -0.940301654482759 -0.944965189655173 -0.943246399827586 -0.986447922241379 -0.956781819655172 -0.959632931551724 -0.964437568965517 -0.959999521724138 -0.985019481551724 -0.970830848965517 -0.998506361034483 -0.987597716034483 -0.984496162586207 -0.99845887137931 -0.998619588965517 -0.722948869827586 -0.998953248275862 -0.950848109137931 -0.984966715172413
"LAYING" "11" 0.280592970877193 -0.0176598052315789 -0.108786578070175 -0.98477733 -0.972196873859649 -0.971311176842105 0.145954305342105 0.236240604368421 -0.0826570739308772 -0.998993539473684 -0.998826434035088 -0.998982726491228 -0.984614473859649 -0.195266400192982 0.89338992877193 0.107499499631579 -0.097764695877193 0.953076756140351 0.399394481894737 -0.365905131894737 -0.122153674824561 -0.0111856699403509 0.0766645337017544 0.0122193853629825 -0.999587149298246 -0.999424368245614 -0.999039780701754 -0.987946208421053 -0.978837670175439 -0.983358725789474 -0.963183902982456 -0.977867391754386 -0.959897432807017 -0.983565520526316 -0.285949468998246 -0.700520657368421 -0.462409192807018 -0.345713766754386 0.0610777460964912 0.132653961596491 -0.998918836666666 -0.998735591929825 -0.999812395614035 -0.999430258245614 -0.999244916491228 -0.998736897192983 -0.980621180175438 -0.972891829473684 -0.976669260175438 -0.970092659649123 -0.99221891877193 -0.980621180175438 -0.984476476666666 -0.987397279824561 -0.983216605263157 -0.991453541403509 -0.990641248245614 -0.999544420877193 -0.993055394736842 -0.984439872631579 -0.998613738947368 -0.998817942807018 -0.849969752105263 -0.999804122280702 -0.973994004561404 -0.998294025614036
"LAYING" "12" 0.260113433 -0.0175203917146667 -0.108160125666667 -0.95531868 -0.949072009333333 -0.9483338435 -0.0157515675466667 0.133667504183333 -0.010819300875 -0.997061564333333 -0.9965743055 -0.998324786 -0.960901616666667 -0.418869332 0.762043408333334 0.27229190165 -0.346933528666667 0.810598329666667 0.370608232816667 -0.0854899025066667 -0.469480464183333 -0.0728975664000001 0.0854295393833333 0.00774408308 -0.999111808166667 -0.999287981333333 -0.998616396 -0.971466832166666 -0.969276964 -0.973261461166667 -0.956424382333333 -0.961609583 -0.950157442166667 -0.9692430665 -0.289479662783333 -0.690395263166667 -0.243158132883333 -0.186497235466667 0.0900798884933333 0.00129875761500001 -0.999043002166666 -0.9988536965 -0.999188364833333 -0.998760328166667 -0.998717596833333 -0.998871081666666 -0.9482046755 -0.936542686833333 -0.943210119333333 -0.935462159166667 -0.984465372666667 -0.9482046755 -0.962012018333333 -0.9667227685 -0.960891692 -0.979345999166667 -0.971067768833333 -0.998912356666667 -0.981796629166667 -0.9838060185 -0.998481151 -0.999082059 -0.827586206833334 -0.999185668166667 -0.9438674399 -0.9860743725
"LAYING" "13" 0.276716360483871 -0.020440454366129 -0.104331864532258 -0.968891989354839 -0.950947949516129 -0.950392995483871 -0.0141195902096774 0.157001118624193 -0.0751896062387097 -0.998942843064516 -0.998389051935484 -0.999267403387097 -0.961678706290322 -0.208872415306452 0.619417288387097 0.592715027741935 -0.125670778112903 0.667770104677419 0.366860990627419 0.122344739746774 -0.377332396983871 -0.6641930475 0.0767774832096774 0.0183441894580645 -0.999584966290322 -0.999616377741935 -0.999295814677419 -0.987869666129032 -0.983444667903226 -0.982871460483871 -0.969797214516129 -0.973254978548387 -0.967350513709677 -0.973517339516129 0.212096408403226 -0.721866978548387 -0.299197768872581 -0.367837785870968 -0.110142720401613 0.270004348290323 -0.999365891129032 -0.999406084354839 -0.999486801129032 -0.999344655322581 -0.999377470483871 -0.999319894516129 -0.960517768225806 -0.947944746612903 -0.95429775 -0.950862590322581 -0.985709109354839 -0.960517768225806 -0.975113305645161 -0.978974535967742 -0.975602518548387 -0.989225891774193 -0.98544626483871 -0.999585526612903 -0.992142773709678 -0.984579489032258 -0.999422860967742 -0.999559294354839 -0.943270300322581 -0.999643657258065 -0.959535493548387 -0.994024906290322
